dteday;hr;weathersit;hum;windspeed;temp;atemp;cnt
15/01/2011;16;cloudy;0.34;12.998;7.98;5.997799999999998;128
15/01/2011;17;cloudy;0.36;19.0012;7.040000000000001;3.998000000000001;83
15/01/2011;18;cloudy;0.45;16.997899999999998;6.1;3.0014000000000003;84
15/01/2011;19;cloudy;0.39;16.997899999999998;7.040000000000001;3.998000000000001;74
15/01/2011;20;cloudy;0.39;16.997899999999998;7.040000000000001;3.998000000000001;41
15/01/2011;21;cloudy;0.39;15.001299999999999;7.040000000000001;3.998000000000001;57
15/01/2011;22;cloudy;0.42;7.0015;6.1;5.001199999999997;26
15/01/2011;23;clear;0.45;19.0012;6.1;3.0014000000000003;44
16/01/2011;0;clear;0.56;0.0;4.220000000000001;3.998000000000001;39
16/01/2011;1;clear;0.56;8.9981;4.220000000000001;1.9982000000000006;23
16/01/2011;2;clear;0.56;6.0032;4.220000000000001;3.0014000000000003;16
16/01/2011;3;clear;0.69;0.0;2.34;1.9982000000000006;15
16/01/2011;4;clear;0.56;11.0014;4.220000000000001;1.0015999999999998;1
16/01/2011;5;cloudy;0.56;11.0014;4.220000000000001;1.0015999999999998;2
16/01/2011;6;cloudy;0.56;11.0014;4.220000000000001;1.0015999999999998;1
16/01/2011;7;cloudy;0.56;19.999499999999998;3.2799999999999994;-2.0013999999999985;3
16/01/2011;8;clear;0.55;19.0012;2.34;-2.0013999999999985;18
16/01/2011;9;clear;0.51;16.997899999999998;2.34;-2.0013999999999985;32
16/01/2011;10;clear;0.51;19.0012;2.34;-2.0013999999999985;79
16/01/2011;11;clear;0.44;16.997899999999998;3.2799999999999994;-0.9982000000000006;93
16/01/2011;12;clear;0.41;19.0012;3.2799999999999994;-2.0013999999999985;104
16/01/2011;13;clear;0.35;19.999499999999998;4.220000000000001;-0.9982000000000006;118
16/01/2011;14;clear;0.36;16.997899999999998;5.160000000000002;1.9982000000000006;91
16/01/2011;15;clear;0.38;16.997899999999998;4.220000000000001;-0.0015999999999998238;113
16/01/2011;16;clear;0.38;15.001299999999999;3.2799999999999994;-0.9982000000000006;99
16/01/2011;17;clear;0.37;16.997899999999998;2.34;-2.0013999999999985;105
16/01/2011;18;clear;0.4;11.0014;1.4000000000000004;-2.0013999999999985;67
16/01/2011;19;clear;0.47;8.9981;0.4599999999999991;-2.998000000000001;61
16/01/2011;20;clear;0.47;11.0014;0.4599999999999991;-2.998000000000001;57
16/01/2011;21;clear;0.51;11.0014;0.4599999999999991;-2.998000000000001;28
16/01/2011;22;cloudy;0.49;8.9981;1.4000000000000004;-2.0013999999999985;21
16/01/2011;23;cloudy;0.4;7.0015;1.4000000000000004;-0.9982000000000006;18
17/01/2011;0;cloudy;0.47;15.001299999999999;1.4000000000000004;-2.998000000000001;17
17/01/2011;1;cloudy;0.44;12.998;1.4000000000000004;-2.998000000000001;16
17/01/2011;2;cloudy;0.43;16.997899999999998;0.4599999999999991;-4.997800000000002;8
17/01/2011;3;cloudy;0.43;12.998;0.4599999999999991;-4.001200000000001;2
17/01/2011;4;cloudy;0.43;8.9981;0.4599999999999991;-2.998000000000001;3
17/01/2011;5;cloudy;0.43;11.0014;0.4599999999999991;-2.998000000000001;1
17/01/2011;6;cloudy;0.43;12.998;0.4599999999999991;-4.001200000000001;5
17/01/2011;7;cloudy;0.5;8.9981;-0.47999999999999954;-4.001200000000001;13
17/01/2011;8;cloudy;0.47;15.001299999999999;-0.47999999999999954;-6.0009999999999994;33
17/01/2011;9;cloudy;0.47;15.001299999999999;-0.47999999999999954;-6.0009999999999994;47
17/01/2011;10;cloudy;0.5;16.997899999999998;-0.47999999999999954;-6.0009999999999994;57
17/01/2011;11;cloudy;0.55;12.998;-0.47999999999999954;-6.0009999999999994;64
17/01/2011;12;cloudy;0.47;8.9981;0.4599999999999991;-2.998000000000001;80
17/01/2011;13;cloudy;0.47;8.9981;0.4599999999999991;-2.998000000000001;93
17/01/2011;14;cloudy;0.43;7.0015;0.4599999999999991;-2.0013999999999985;86
17/01/2011;15;cloudy;0.47;11.0014;1.4000000000000004;-2.0013999999999985;93
17/01/2011;16;cloudy;0.47;11.0014;1.4000000000000004;-2.0013999999999985;82
17/01/2011;17;clear;0.51;12.998;1.4000000000000004;-2.998000000000001;71
17/01/2011;18;cloudy;0.55;16.997899999999998;0.4599999999999991;-4.997800000000002;92
17/01/2011;19;snowy;0.59;12.998;0.4599999999999991;-4.001200000000001;60
17/01/2011;20;snowy;0.8;12.998;-0.47999999999999954;-6.0009999999999994;33
17/01/2011;21;snowy;0.8;12.998;-0.47999999999999954;-6.0009999999999994;27
17/01/2011;22;snowy;0.93;16.997899999999998;-1.419999999999999;-8.0008;13
17/01/2011;23;snowy;0.86;19.0012;-0.47999999999999954;-6.9976;4
18/01/2011;12;cloudy;0.86;22.0028;1.4000000000000004;-4.001200000000001;3
18/01/2011;13;cloudy;0.86;15.001299999999999;1.4000000000000004;-2.998000000000001;22
18/01/2011;14;cloudy;0.8;11.0014;2.34;-0.9982000000000006;28
18/01/2011;15;cloudy;0.87;11.0014;2.34;-0.9982000000000006;35
18/01/2011;16;cloudy;0.87;12.998;2.34;-0.9982000000000006;61
18/01/2011;17;cloudy;0.82;12.998;2.34;-0.9982000000000006;125
18/01/2011;18;cloudy;0.8;11.0014;2.34;-0.9982000000000006;133
18/01/2011;19;cloudy;0.8;8.9981;2.34;-0.9982000000000006;99
18/01/2011;20;cloudy;0.87;0.0;2.34;1.9982000000000006;83
18/01/2011;21;cloudy;0.93;7.0015;2.34;-0.0015999999999998238;41
18/01/2011;22;cloudy;0.93;6.0032;2.34;1.0015999999999998;33
18/01/2011;23;cloudy;0.93;0.0;2.34;1.9982000000000006;20
19/01/2011;0;cloudy;0.93;0.0;2.34;1.9982000000000006;3
19/01/2011;1;snowy;0.93;8.9981;2.34;-0.9982000000000006;7
19/01/2011;2;snowy;0.93;8.9981;2.34;-0.9982000000000006;3
19/01/2011;4;snowy;0.93;8.9981;2.34;-0.9982000000000006;2
19/01/2011;5;cloudy;0.93;6.0032;2.34;1.0015999999999998;7
19/01/2011;6;cloudy;0.93;6.0032;2.34;1.0015999999999998;32
19/01/2011;7;cloudy;0.92;7.0015;3.2799999999999994;1.0015999999999998;90
19/01/2011;8;cloudy;0.93;7.0015;3.2799999999999994;1.0015999999999998;197
19/01/2011;9;cloudy;0.93;7.0015;3.2799999999999994;1.0015999999999998;109
19/01/2011;10;cloudy;0.93;8.9981;4.220000000000001;1.9982000000000006;47
19/01/2011;11;cloudy;0.87;6.0032;5.160000000000002;3.998000000000001;52
19/01/2011;12;cloudy;0.81;6.0032;6.1;5.001199999999997;70
19/01/2011;13;clear;0.62;19.0012;10.8;11.000600000000002;78
19/01/2011;14;clear;0.58;16.997899999999998;10.8;11.000600000000002;75
19/01/2011;15;clear;0.54;19.0012;10.8;11.000600000000002;82
19/01/2011;16;clear;0.58;26.0027;9.86;9.997399999999999;104
19/01/2011;17;clear;0.57;22.0028;8.919999999999998;5.997799999999998;197
19/01/2011;18;clear;0.61;19.0012;7.98;5.001199999999997;161
19/01/2011;19;clear;0.57;27.999299999999998;7.040000000000001;3.0014000000000003;112
19/01/2011;20;clear;0.49;19.999499999999998;7.040000000000001;3.998000000000001;76
19/01/2011;21;clear;0.49;27.999299999999998;7.040000000000001;3.0014000000000003;59
19/01/2011;22;clear;0.52;11.0014;6.1;3.998000000000001;59
19/01/2011;23;clear;0.52;31.0009;6.1;1.9982000000000006;28
20/01/2011;0;clear;0.56;26.0027;4.220000000000001;-0.9982000000000006;13
20/01/2011;1;clear;0.56;0.0;4.220000000000001;1.9982000000000006;5
20/01/2011;2;clear;0.56;0.0;4.220000000000001;1.9982000000000006;2
20/01/2011;3;clear;0.56;11.0014;4.220000000000001;1.0015999999999998;1
20/01/2011;4;clear;0.56;11.0014;4.220000000000001;1.0015999999999998;1
20/01/2011;5;clear;0.6;15.001299999999999;3.2799999999999994;-0.9982000000000006;6
20/01/2011;6;clear;0.6;15.001299999999999;2.34;-2.0013999999999985;35
20/01/2011;7;clear;0.55;15.001299999999999;2.34;-2.0013999999999985;101
20/01/2011;8;clear;0.55;19.0012;2.34;-2.0013999999999985;249
20/01/2011;9;cloudy;0.52;15.001299999999999;3.2799999999999994;-0.9982000000000006;143
20/01/2011;10;clear;0.48;19.999499999999998;4.220000000000001;-0.9982000000000006;57
20/01/2011;11;cloudy;0.45;11.0014;5.160000000000002;1.9982000000000006;68
20/01/2011;12;cloudy;0.42;0.0;6.1;5.997799999999998;84
20/01/2011;13;cloudy;0.45;7.0015;5.160000000000002;3.0014000000000003;98
20/01/2011;14;cloudy;0.45;8.9981;6.1;3.998000000000001;81
20/01/2011;15;cloudy;0.45;12.998;7.040000000000001;5.001199999999997;70
20/01/2011;16;cloudy;0.49;8.9981;6.1;3.998000000000001;91
20/01/2011;17;cloudy;0.49;7.0015;6.1;5.001199999999997;215
20/01/2011;18;cloudy;0.56;12.998;4.220000000000001;1.0015999999999998;185
20/01/2011;19;clear;0.56;22.0028;4.220000000000001;-0.9982000000000006;152
20/01/2011;20;cloudy;0.6;19.0012;4.220000000000001;-0.0015999999999998238;126
20/01/2011;21;cloudy;0.6;16.997899999999998;3.2799999999999994;-0.9982000000000006;57
20/01/2011;22;cloudy;0.65;19.0012;3.2799999999999994;-2.0013999999999985;56
20/01/2011;23;cloudy;0.65;22.0028;3.2799999999999994;-2.0013999999999985;31
21/01/2011;0;cloudy;0.7;16.997899999999998;3.2799999999999994;-0.9982000000000006;21
21/01/2011;1;cloudy;0.7;16.997899999999998;3.2799999999999994;-0.9982000000000006;6
21/01/2011;2;snowy;0.75;11.0014;3.2799999999999994;-0.0015999999999998238;2
21/01/2011;3;snowy;0.8;19.999499999999998;2.34;-2.0013999999999985;1
21/01/2011;4;cloudy;0.87;6.0032;2.34;1.0015999999999998;1
21/01/2011;5;clear;0.6;27.999299999999998;3.2799999999999994;-2.998000000000001;5
21/01/2011;6;clear;0.55;16.997899999999998;2.34;-2.0013999999999985;27
21/01/2011;7;clear;0.51;19.0012;1.4000000000000004;-4.001200000000001;68
21/01/2011;8;clear;0.47;22.0028;1.4000000000000004;-4.001200000000001;217
21/01/2011;9;clear;0.51;23.9994;1.4000000000000004;-4.001200000000001;166
21/01/2011;10;clear;0.47;31.0009;1.4000000000000004;-4.997800000000002;63
21/01/2011;11;clear;0.41;31.0009;2.34;-4.001200000000001;59
21/01/2011;12;clear;0.27;39.000699999999995;2.34;-4.001200000000001;78
21/01/2011;13;clear;0.21;39.000699999999995;1.4000000000000004;-6.0009999999999994;73
21/01/2011;14;clear;0.25;35.0008;1.4000000000000004;-6.0009999999999994;62
21/01/2011;15;clear;0.26;30.002599999999997;-0.47999999999999954;-8.0008;65
21/01/2011;16;clear;0.26;23.9994;-0.47999999999999954;-6.9976;97
21/01/2011;17;clear;0.28;23.9994;-1.419999999999999;-8.0008;161
21/01/2011;18;clear;0.3;16.997899999999998;-2.3600000000000003;-8.0008;120
21/01/2011;19;clear;0.3;22.0028;-2.3600000000000003;-8.997399999999999;96
21/01/2011;20;clear;0.33;27.999299999999998;-3.3;-10.9972;53
21/01/2011;21;clear;0.38;19.0012;-4.24;-10.9972;41
21/01/2011;22;clear;0.41;26.0027;-5.18;-14.0002;34
21/01/2011;23;clear;0.38;22.0028;-5.18;-12.997;27
22/01/2011;0;clear;0.45;16.997899999999998;-6.12;-14.0002;13
22/01/2011;1;cloudy;0.41;26.0027;-6.12;-16.0;12
22/01/2011;2;cloudy;0.41;16.997899999999998;-6.12;-14.0002;11
22/01/2011;3;cloudy;0.41;19.0012;-6.12;-14.0002;7
22/01/2011;4;cloudy;0.48;19.999499999999998;-7.06;-14.9968;3
22/01/2011;6;cloudy;0.44;15.001299999999999;-7.06;-14.0002;2
22/01/2011;7;clear;0.44;19.0012;-7.06;-14.9968;8
22/01/2011;8;clear;0.44;22.0028;-7.06;-16.0;27
22/01/2011;9;clear;0.41;16.997899999999998;-6.12;-14.0002;40
22/01/2011;10;cloudy;0.41;11.0014;-6.12;-12.000399999999999;53
22/01/2011;11;cloudy;0.38;8.9981;-5.18;-10.9972;63
22/01/2011;12;cloudy;0.38;7.0015;-5.18;-8.997399999999999;70
22/01/2011;13;clear;0.35;0.0;-4.24;-4.997800000000002;84
22/01/2011;14;clear;0.33;7.0015;-3.3;-6.9976;75
22/01/2011;15;clear;0.28;0.0;-2.3600000000000003;-6.0009999999999994;103
22/01/2011;16;clear;0.28;12.998;-2.3600000000000003;-6.9976;83
22/01/2011;17;clear;0.28;0.0;-2.3600000000000003;-2.998000000000001;67
22/01/2011;18;clear;0.35;12.998;-4.24;-10.0006;54
22/01/2011;19;clear;0.35;8.9981;-4.24;-8.997399999999999;59
22/01/2011;20;clear;0.45;11.0014;-5.18;-10.9972;45
22/01/2011;21;clear;0.41;6.0032;-5.18;-8.997399999999999;39
22/01/2011;22;clear;0.49;0.0;-5.18;-6.0009999999999994;30
22/01/2011;23;clear;0.57;7.0015;-6.12;-10.9972;33
23/01/2011;0;clear;0.57;7.0015;-6.12;-10.9972;22
23/01/2011;1;clear;0.57;7.0015;-6.12;-10.9972;13
23/01/2011;2;clear;0.62;8.9981;-7.06;-12.000399999999999;18
23/01/2011;3;clear;0.62;8.9981;-7.06;-12.000399999999999;5
23/01/2011;5;cloudy;0.57;7.0015;-6.12;-10.9972;3
23/01/2011;6;cloudy;0.57;7.0015;-6.12;-10.9972;1
23/01/2011;7;clear;0.58;11.0014;-4.24;-8.997399999999999;2
23/01/2011;8;clear;0.62;11.0014;-5.18;-10.9972;19
23/01/2011;9;clear;0.54;23.9994;-3.3;-10.9972;28
23/01/2011;10;clear;0.46;26.0027;-1.419999999999999;-8.997399999999999;58
23/01/2011;11;clear;0.43;15.001299999999999;-1.419999999999999;-6.9976;99
23/01/2011;12;clear;0.37;31.0009;-0.47999999999999954;-8.0008;116
23/01/2011;13;clear;0.33;26.0027;-1.419999999999999;-8.997399999999999;87
23/01/2011;14;clear;0.28;23.9994;-0.47999999999999954;-6.9976;110
23/01/2011;15;clear;0.28;23.9994;-0.47999999999999954;-6.9976;77
23/01/2011;16;clear;0.26;22.0028;-0.47999999999999954;-6.9976;65
23/01/2011;17;clear;0.26;26.0027;-1.419999999999999;-8.997399999999999;55
23/01/2011;18;clear;0.3;16.997899999999998;-2.3600000000000003;-8.0008;49
23/01/2011;19;clear;0.3;19.0012;-2.3600000000000003;-8.0008;50
23/01/2011;20;clear;0.36;16.997899999999998;-3.3;-8.997399999999999;35
23/01/2011;21;clear;0.36;12.998;-3.3;-8.997399999999999;25
23/01/2011;22;clear;0.38;12.998;-4.24;-10.0006;28
23/01/2011;23;clear;0.41;15.001299999999999;-5.18;-12.000399999999999;21
24/01/2011;0;clear;0.41;12.998;-5.18;-12.000399999999999;7
24/01/2011;1;clear;0.45;12.998;-6.12;-12.997;1
24/01/2011;3;clear;0.45;16.997899999999998;-6.12;-14.0002;1
24/01/2011;4;clear;0.48;8.9981;-7.06;-12.000399999999999;1
24/01/2011;5;clear;0.48;8.9981;-7.06;-12.000399999999999;5
24/01/2011;6;clear;0.48;6.0032;-7.06;-10.9972;15
24/01/2011;7;clear;0.48;0.0;-7.06;-8.0008;84
24/01/2011;8;clear;0.49;0.0;-6.12;-6.9976;177
24/01/2011;9;clear;0.41;0.0;-5.18;-6.0009999999999994;102
24/01/2011;10;clear;0.42;0.0;-3.3;-6.9976;40
24/01/2011;11;clear;0.46;8.9981;-3.3;-8.0008;46
24/01/2011;12;cloudy;0.42;12.998;-2.3600000000000003;-6.9976;63
24/01/2011;13;cloudy;0.43;15.001299999999999;-1.419999999999999;-6.9976;60
24/01/2011;14;cloudy;0.46;15.001299999999999;-1.419999999999999;-6.9976;45
24/01/2011;15;clear;0.4;11.0014;-0.47999999999999954;-4.997800000000002;57
24/01/2011;16;clear;0.47;16.997899999999998;-0.47999999999999954;-6.0009999999999994;70
24/01/2011;17;clear;0.5;16.997899999999998;-1.419999999999999;-8.0008;184
24/01/2011;18;clear;0.59;12.998;-1.419999999999999;-6.9976;153
24/01/2011;19;clear;0.54;11.0014;-1.419999999999999;-6.0009999999999994;106
24/01/2011;20;clear;0.59;12.998;-1.419999999999999;-6.9976;81
24/01/2011;21;clear;0.63;11.0014;-1.419999999999999;-6.0009999999999994;59
24/01/2011;22;cloudy;0.63;15.001299999999999;-1.419999999999999;-6.9976;35
24/01/2011;23;cloudy;0.64;16.997899999999998;-0.47999999999999954;-6.0009999999999994;24
25/01/2011;0;cloudy;0.69;19.0012;-0.47999999999999954;-6.9976;9
25/01/2011;1;cloudy;0.69;11.0014;-0.47999999999999954;-4.997800000000002;5
25/01/2011;2;clear;0.69;15.001299999999999;-0.47999999999999954;-6.0009999999999994;2
25/01/2011;4;clear;0.74;7.0015;-1.419999999999999;-4.997800000000002;1
25/01/2011;5;clear;0.74;15.001299999999999;-1.419999999999999;-6.9976;9
25/01/2011;6;clear;0.74;7.0015;-0.47999999999999954;-4.001200000000001;36
25/01/2011;7;clear;0.74;15.001299999999999;-0.47999999999999954;-6.0009999999999994;108
25/01/2011;8;cloudy;0.74;8.9981;-0.47999999999999954;-4.001200000000001;238
25/01/2011;9;cloudy;0.64;6.0032;1.4000000000000004;-0.9982000000000006;144
25/01/2011;10;cloudy;0.6;7.0015;2.34;-0.0015999999999998238;55
25/01/2011;11;cloudy;0.6;8.9981;3.2799999999999994;-0.0015999999999998238;61
25/01/2011;12;cloudy;0.56;6.0032;4.220000000000001;3.0014000000000003;106
25/01/2011;13;cloudy;0.56;8.9981;4.220000000000001;1.9982000000000006;93
25/01/2011;14;cloudy;0.45;0.0;6.1;5.997799999999998;68
25/01/2011;15;cloudy;0.42;0.0;7.040000000000001;7.000999999999998;84
25/01/2011;16;cloudy;0.42;0.0;7.040000000000001;7.000999999999998;116
25/01/2011;17;clear;0.45;0.0;6.1;5.997799999999998;222
25/01/2011;18;cloudy;0.49;6.0032;6.1;5.001199999999997;225
25/01/2011;19;cloudy;0.65;11.0014;4.220000000000001;1.0015999999999998;146
25/01/2011;20;clear;0.65;12.998;3.2799999999999994;-0.9982000000000006;119
25/01/2011;21;clear;0.65;12.998;3.2799999999999994;-0.9982000000000006;45
25/01/2011;22;clear;0.64;11.0014;2.34;-0.9982000000000006;53
25/01/2011;23;cloudy;0.64;11.0014;2.34;-0.9982000000000006;40
26/01/2011;0;cloudy;0.69;8.9981;2.34;-0.9982000000000006;17
26/01/2011;1;cloudy;0.65;8.9981;3.2799999999999994;-0.0015999999999998238;5
26/01/2011;2;snowy;0.69;12.998;2.34;-0.9982000000000006;10
26/01/2011;5;snowy;0.86;19.0012;1.4000000000000004;-4.001200000000001;1
26/01/2011;6;snowy;0.86;19.0012;1.4000000000000004;-4.001200000000001;8
26/01/2011;7;snowy;0.87;19.999499999999998;2.34;-2.0013999999999985;30
26/01/2011;8;snowy;0.87;19.999499999999998;2.34;-2.0013999999999985;72
26/01/2011;9;snowy;0.87;19.999499999999998;2.34;-2.0013999999999985;58
26/01/2011;10;snowy;0.93;19.0012;2.34;-2.0013999999999985;28
26/01/2011;11;snowy;0.93;22.0028;2.34;-2.998000000000001;41
26/01/2011;12;snowy;0.93;22.0028;2.34;-2.998000000000001;48
26/01/2011;13;snowy;0.93;22.0028;2.34;-2.998000000000001;47
26/01/2011;14;snowy;0.93;23.9994;2.34;-2.998000000000001;36
26/01/2011;15;snowy;0.93;31.0009;2.34;-4.001200000000001;43
26/01/2011;16;rainy;0.93;22.0028;2.34;-2.998000000000001;36
26/01/2011;17;snowy;0.93;23.9994;1.4000000000000004;-4.001200000000001;26
27/01/2011;16;clear;0.55;12.998;2.34;-0.9982000000000006;24
27/01/2011;17;clear;0.55;7.0015;2.34;-0.0015999999999998238;84
27/01/2011;18;clear;0.69;6.0032;1.4000000000000004;-0.9982000000000006;104
27/01/2011;19;clear;0.69;6.0032;1.4000000000000004;-0.9982000000000006;79
27/01/2011;20;clear;0.74;6.0032;0.4599999999999991;-2.0013999999999985;59
27/01/2011;21;clear;0.74;6.0032;0.4599999999999991;-2.0013999999999985;38
27/01/2011;22;clear;0.74;6.0032;0.4599999999999991;-2.0013999999999985;27
27/01/2011;23;clear;0.8;11.0014;0.4599999999999991;-2.998000000000001;16
28/01/2011;0;cloudy;0.75;8.9981;1.4000000000000004;-2.0013999999999985;9
28/01/2011;1;cloudy;0.75;8.9981;1.4000000000000004;-2.0013999999999985;3
28/01/2011;2;cloudy;0.75;11.0014;1.4000000000000004;-2.0013999999999985;2
28/01/2011;3;cloudy;0.75;7.0015;1.4000000000000004;-0.9982000000000006;1
28/01/2011;5;cloudy;0.8;7.0015;0.4599999999999991;-2.0013999999999985;4
28/01/2011;6;cloudy;0.8;8.9981;0.4599999999999991;-2.998000000000001;16
28/01/2011;7;cloudy;0.86;6.0032;-0.47999999999999954;-2.998000000000001;60
28/01/2011;8;cloudy;0.86;6.0032;-0.47999999999999954;-2.998000000000001;157
28/01/2011;9;snowy;0.86;6.0032;0.4599999999999991;-2.0013999999999985;101
28/01/2011;10;snowy;0.86;7.0015;0.4599999999999991;-2.0013999999999985;49
28/01/2011;11;snowy;0.93;7.0015;0.4599999999999991;-2.0013999999999985;30
28/01/2011;12;snowy;0.93;7.0015;0.4599999999999991;-2.0013999999999985;29
28/01/2011;13;snowy;0.93;7.0015;0.4599999999999991;-2.0013999999999985;31
28/01/2011;14;snowy;0.8;0.0;2.34;1.9982000000000006;38
28/01/2011;15;cloudy;0.86;0.0;1.4000000000000004;1.0015999999999998;41
28/01/2011;16;clear;0.8;0.0;2.34;1.9982000000000006;80
28/01/2011;17;clear;0.75;8.9981;3.2799999999999994;-0.0015999999999998238;149
28/01/2011;18;clear;0.75;12.998;3.2799999999999994;-0.9982000000000006;109
28/01/2011;19;cloudy;0.75;8.9981;3.2799999999999994;-0.0015999999999998238;89
28/01/2011;20;cloudy;0.7;12.998;3.2799999999999994;-0.9982000000000006;62
28/01/2011;21;cloudy;0.75;8.9981;2.34;-0.9982000000000006;58
28/01/2011;22;clear;0.65;23.9994;3.2799999999999994;-2.0013999999999985;26
28/01/2011;23;clear;0.6;15.001299999999999;3.2799999999999994;-0.9982000000000006;23
29/01/2011;0;clear;0.64;23.9994;2.34;-2.998000000000001;28
29/01/2011;1;clear;0.64;12.998;2.34;-0.9982000000000006;20
29/01/2011;2;clear;0.64;11.0014;2.34;-0.9982000000000006;15
29/01/2011;3;clear;0.64;8.9981;1.4000000000000004;-2.0013999999999985;8
29/01/2011;4;clear;0.69;7.0015;-0.47999999999999954;-4.001200000000001;3
29/01/2011;6;clear;0.64;8.9981;-0.47999999999999954;-4.001200000000001;2
29/01/2011;7;clear;0.59;7.0015;-0.47999999999999954;-4.001200000000001;5
29/01/2011;8;clear;0.55;11.0014;0.4599999999999991;-2.998000000000001;34
29/01/2011;9;clear;0.59;6.0032;0.4599999999999991;-2.0013999999999985;34
29/01/2011;10;cloudy;0.64;7.0015;0.4599999999999991;-2.0013999999999985;55
29/01/2011;11;cloudy;0.64;8.9981;0.4599999999999991;-2.998000000000001;64
29/01/2011;12;cloudy;0.59;12.998;1.4000000000000004;-2.998000000000001;78
29/01/2011;13;cloudy;0.55;11.0014;2.34;-0.9982000000000006;65
29/01/2011;14;cloudy;0.6;8.9981;2.34;-0.9982000000000006;99
29/01/2011;15;clear;0.69;16.997899999999998;2.34;-2.0013999999999985;120
29/01/2011;16;clear;0.6;11.0014;3.2799999999999994;-0.0015999999999998238;107
